id,latitude,longitude,building_type,replacement_value,year_built,deductible,deductible_pct,occupancy
PROP_000559,36.639003278566584,-119.69960441464568,wood,60139.5257003402,1903,601.4,0.01,residential
PROP_000560,36.219804891327996,-119.07191762550123,wood,79934.44573393244,1971,799.34,0.01,residential
PROP_000561,34.37851900550597,-118.70327701546576,wood,153807.2839289502,1969,1538.07,0.01,residential
PROP_000562,35.09650354325071,-119.78215384275647,wood,212657.0605472627,1943,2126.57,0.01,residential
PROP_000563,37.79614773143143,-119.00861749368838,masonry,169551.78016361638,1980,1695.52,0.01,residential
PROP_000564,36.869149152153064,-118.95589690964421,wood,88218.48301697253,1949,882.18,0.01,residential
PROP_000565,36.921170725604235,-119.28393583413866,wood,334418.2222946585,1953,3344.18,0.01,residential
PROP_000566,37.0159146490811,-120.20939210499529,wood,294057.3625021491,1952,2940.57,0.01,residential
PROP_000567,37.43306358567788,-121.27276879881308,masonry,143240.64887151006,1996,1432.41,0.01,residential
PROP_000568,34.26148816774651,-121.45574444476763,wood,96535.59546816768,1976,965.36,0.01,residential
PROP_000569,35.649737732196755,-120.16383822680781,wood,252392.91447795255,1945,2523.93,0.01,residential
PROP_000570,36.42787345867755,-120.11591930610307,wood,189165.7454876437,2012,1891.66,0.01,residential
PROP_000571,35.52305417483797,-120.35938531398368,wood,51097.87511589265,1997,510.98,0.01,residential
PROP_000572,37.80015492979234,-119.90913141638418,masonry,154139.88221866393,2012,1541.4,0.01,residential
PROP_000573,36.171576288642825,-119.95394443074761,wood,200712.46684261187,1988,2007.12,0.01,residential
PROP_000574,37.4588241525672,-119.15748348510846,masonry,79240.60777291757,1947,792.41,0.01,residential
PROP_000575,37.83406982596526,-121.19576011086566,masonry,189448.91972568666,1993,1894.49,0.01,residential
PROP_000576,36.27156167306574,-120.86950253490447,wood,50824.9173228985,1939,508.25,0.01,residential
PROP_000577,38.09298509742108,-119.27958605891304,masonry,473993.4964482327,1932,4739.93,0.01,residential
PROP_000578,36.64205773241641,-119.12605677177378,wood,441688.4233991842,1954,4416.88,0.01,residential
PROP_000579,37.82623434475175,-118.71449220186157,masonry,132984.2704022718,2017,1329.84,0.01,residential
PROP_000580,35.53265858016186,-119.05584635411617,wood,217676.10286938556,1968,2176.76,0.01,residential
PROP_000581,36.244676313391686,-119.00828278019748,wood,23672.33693260327,1946,236.72,0.01,residential
PROP_000582,36.3913496845206,-120.61982576063627,wood,64532.346408815385,1955,645.32,0.01,residential
PROP_000583,34.47240872153232,-120.37534742477375,wood,128666.21686158056,1935,1286.66,0.01,residential
PROP_000584,35.793486280156934,-120.74936170650246,wood,69029.80058373124,1979,690.3,0.01,residential
PROP_000585,38.12801952648254,-119.8023616850604,masonry,288230.9034858796,1942,2882.31,0.01,residential
PROP_000586,36.83874508164134,-118.87134500822029,wood,804388.1655272234,1967,8043.88,0.01,residential
PROP_000587,34.79877962096636,-120.53500551776747,wood,63494.478253151996,1944,634.94,0.01,residential
PROP_000588,35.52485036024322,-119.94039501073195,wood,83285.46113538343,1938,832.85,0.01,residential
PROP_000589,34.86221354348215,-120.67036103473025,wood,196488.40376823331,2017,1964.88,0.01,residential
PROP_000590,34.11170409309358,-121.02456007343642,wood,590599.2148023915,1941,5905.99,0.01,residential
PROP_000591,38.17357206326812,-120.95348051650777,masonry,61212.12378652991,1908,612.12,0.01,residential
PROP_000592,36.016932977155925,-121.33775303529323,wood,198635.92348490877,1945,1986.36,0.01,residential
PROP_000593,35.38390782589354,-118.84197813557408,wood,698743.5555975478,1964,6987.44,0.01,residential
PROP_000594,36.69314736200982,-120.37193709617864,wood,43416.406623714734,1911,434.16,0.01,residential
PROP_000595,34.03291505331857,-119.1644615023941,wood,58404.29055489208,1936,584.04,0.01,residential
PROP_000596,35.25109947970366,-119.59227747646887,wood,115973.23547831384,1920,1159.73,0.01,residential
PROP_000597,37.16365059564502,-120.96262074804896,wood,107315.59623305466,1960,1073.16,0.01,residential
PROP_000598,36.85196397881168,-121.00870570957855,wood,311788.7113597327,1987,3117.89,0.01,residential
PROP_000599,38.41812676394141,-119.22643303577048,rc,197467.20044921036,2017,1974.67,0.01,residential
PROP_000600,36.7916096934612,-120.7588072102653,wood,39341.30848366352,1947,393.41,0.01,residential
PROP_000601,36.1487764313248,-118.94280148563448,wood,245813.48156727976,2004,2458.13,0.01,residential
PROP_000602,37.426446534328036,-121.10784486686943,masonry,102535.96459492201,1925,1025.36,0.01,residential
PROP_000603,38.06497542383824,-119.60241587952748,masonry,451151.1802687488,1994,4511.51,0.01,residential
PROP_000604,37.24313176023258,-119.21947314711339,wood,98511.63784094815,1968,985.12,0.01,residential
PROP_000605,38.33445050597221,-120.84128211243619,rc,97802.730369153,1991,978.03,0.01,residential
PROP_000606,37.519023268321796,-120.72661938232162,masonry,250923.97621845888,1991,2509.24,0.01,residential
PROP_000607,37.900606472178666,-118.79934711881023,masonry,299641.24434989196,1964,2996.41,0.01,residential
PROP_000608,34.51346832032637,-120.75912670503075,wood,232926.79325695915,1931,2329.27,0.01,residential
PROP_000609,37.29586076347204,-120.29612026027986,wood,42256.86674516733,1963,422.57,0.01,residential
PROP_000610,35.98039914787316,-120.28895633892138,wood,250303.0222712866,2000,2503.03,0.01,residential
PROP_000611,36.48896711085074,-120.79150270019689,wood,71150.56601063893,2017,711.51,0.01,residential
PROP_000612,36.9434608426706,-119.32778495797615,wood,196461.32847521376,2012,1964.61,0.01,residential
PROP_000613,38.36416802517506,-119.33882183895837,rc,52104.80508880591,1921,521.05,0.01,residential
PROP_000614,38.43060136644231,-120.4407095601734,rc,232595.8595167511,1972,2325.96,0.01,residential
PROP_000615,35.29702710469557,-119.16164778497395,wood,85367.51120623083,1912,853.68,0.01,residential
PROP_000616,37.301890738470625,-120.90339018368279,wood,58331.19344656961,1980,583.31,0.01,residential
PROP_000617,37.374925920708705,-121.4879438281305,wood,288098.0375021258,2020,2880.98,0.01,residential
PROP_000618,35.55921787590872,-119.90073138624393,wood,197464.79955583438,1906,1974.65,0.01,residential
PROP_000619,34.557413986888996,-118.71658223713334,wood,99590.15157211146,1979,995.9,0.01,residential
PROP_000620,34.18426132128574,-121.39179593248473,wood,519666.7809128222,2014,5196.67,0.01,residential
PROP_000621,37.4980440738813,-120.91760539361631,masonry,114402.48305793993,2002,1144.02,0.01,residential
PROP_000622,36.20364883817608,-120.04703900103617,wood,166989.4873098038,1947,1669.89,0.01,residential
PROP_000623,38.43493076272717,-119.23216593795436,rc,201819.8522929125,1912,2018.2,0.01,residential
PROP_000624,36.09238055287144,-121.25068238578986,wood,99137.91621038865,2011,991.38,0.01,residential
PROP_000625,38.400626405832284,-120.3933429694751,rc,237259.328437671,2011,2372.59,0.01,residential
PROP_000626,35.85209200987327,-119.40818775823632,wood,106216.85893960169,1970,1062.17,0.01,residential
PROP_000627,37.571569677519875,-120.45967901646219,masonry,117088.96883790373,2018,1170.89,0.01,residential
PROP_000628,34.38168672540324,-120.97125802266821,wood,484132.59841390693,1900,4841.33,0.01,residential
PROP_000629,36.49957769561994,-120.95261168328956,wood,70794.11522880301,1974,707.94,0.01,residential
PROP_000630,37.60926904143576,-120.35186339663802,masonry,23618.267430376025,1904,236.18,0.01,residential
PROP_000631,38.1611575024895,-120.15763219054351,masonry,590514.5745406321,2013,5905.15,0.01,residential
PROP_000632,37.70162390777844,-119.08691963011516,masonry,1251010.7244142978,1982,12510.11,0.01,residential
PROP_000633,34.166368272405286,-119.70169322800962,wood,117687.0883582106,2010,1176.87,0.01,residential
PROP_000634,35.677160535880304,-119.5668745273566,wood,34562.67313226213,1968,345.63,0.01,residential
PROP_000635,34.21914312541233,-118.74763591969946,wood,126958.15450291478,1910,1269.58,0.01,residential
PROP_000636,34.49177031001551,-120.34683836715728,wood,129446.33078499258,1903,1294.46,0.01,residential
PROP_000637,37.03887532900368,-120.37060767090244,wood,139812.97661459356,1940,1398.13,0.01,residential
PROP_000638,37.20966188340264,-118.91462849036773,wood,66788.72557499315,1989,667.89,0.01,residential
PROP_000639,37.481743072382315,-120.81154835638584,masonry,258758.09652270784,1918,2587.58,0.01,residential
PROP_000640,37.89455446625048,-119.45651731035197,masonry,247608.93367718993,2003,2476.09,0.01,residential
PROP_000641,37.3274416081443,-119.38719521298923,wood,49240.685614958384,1928,492.41,0.01,residential
PROP_000642,37.60392216447985,-121.22619360715277,masonry,284747.29604007426,1960,2847.47,0.01,residential
PROP_000643,34.220336694204754,-120.18895206405797,wood,840832.6968352876,1924,8408.33,0.01,residential
PROP_000644,35.05540817698584,-120.93842508029965,wood,186757.87409776505,1956,1867.58,0.01,residential
PROP_000645,36.79853998018861,-120.98094923615304,wood,124261.04959479316,1954,1242.61,0.01,residential
PROP_000646,37.86156387081171,-120.20128129070395,masonry,145276.98323965602,1900,1452.77,0.01,residential
PROP_000647,34.02025056222847,-120.68959681897742,wood,266253.8387054392,1968,2662.54,0.01,residential
PROP_000648,36.31583203952357,-119.27103074664757,wood,40760.25386456886,1995,407.6,0.01,residential
PROP_000649,37.04779329713979,-118.95870630410666,wood,185630.34122140202,2013,1856.3,0.01,residential
PROP_000650,34.13323280107876,-119.25238230519258,wood,119089.29161521456,1940,1190.89,0.01,residential
PROP_000651,35.80610000899024,-120.75511355665934,wood,713729.9941622864,2006,7137.3,0.01,residential
PROP_000652,38.030356966226634,-120.73242369767189,masonry,141585.89064733265,2006,1415.86,0.01,residential
PROP_000653,37.02225763985136,-120.78676061967109,wood,618041.0071781259,2019,6180.41,0.01,residential
PROP_000654,35.06946263512269,-121.12189333104254,wood,67306.18691369318,1945,673.06,0.01,residential
PROP_000655,37.837515083343604,-118.85736456930961,masonry,260356.55435500894,2002,2603.57,0.01,residential
PROP_000656,35.56614140534281,-120.37426616516021,wood,210138.09966848887,1968,2101.38,0.01,residential
PROP_000657,37.840051020148266,-120.87086947127156,masonry,81207.44439657185,1907,812.07,0.01,residential
PROP_000658,35.345246430035075,-119.12932105857692,wood,187571.78260907007,1932,1875.72,0.01,residential
PROP_000659,36.65644112897417,-120.38225315255819,wood,429344.5702014465,1981,4293.45,0.01,residential
PROP_000660,35.786230304865256,-121.40167292889294,wood,125613.70415401562,1919,1256.14,0.01,residential
PROP_000661,35.236712728397805,-121.04656360330104,wood,42042.23051967598,1952,420.42,0.01,residential
PROP_000662,37.98950902977341,-119.71009904700273,masonry,160484.03381535958,1993,1604.84,0.01,residential
PROP_000663,34.84417156872771,-119.30786523231917,wood,79067.84213806255,1918,790.68,0.01,residential
PROP_000664,34.38165216056093,-120.9093837122316,wood,123763.4360983034,1960,1237.63,0.01,residential
PROP_000665,35.538671223455474,-118.9312923500548,wood,152471.0139114821,1925,1524.71,0.01,residential
PROP_000666,37.229376164387055,-119.11720806385394,wood,41584.31064637813,1964,415.84,0.01,residential
PROP_000667,37.633442226893266,-119.12453388862897,masonry,44688.58275134026,1929,446.89,0.01,residential
PROP_000668,38.494345165300444,-120.8625487889622,rc,239343.12443485938,2016,2393.43,0.01,residential
PROP_000669,35.33362925655024,-121.35849923177985,wood,107132.86188843963,1909,1071.33,0.01,residential
PROP_000670,35.83573878009077,-119.07121408944877,wood,20914.636974536046,2016,209.15,0.01,residential
PROP_000671,34.615695751133316,-120.64375935953201,wood,304941.49858880654,1995,3049.41,0.01,residential
PROP_000672,36.58692368330365,-119.76703413271413,wood,202378.6657000336,2003,2023.79,0.01,residential
PROP_000673,38.48911016768313,-119.37209272563796,rc,91940.7972529466,2003,919.41,0.01,residential
PROP_000674,37.15396454554296,-121.14077887616887,wood,56757.08827984274,1922,567.57,0.01,residential
PROP_000675,36.678457781860175,-119.31365260734667,wood,317631.2243767503,2012,3176.31,0.01,residential
PROP_000676,35.76566091814807,-118.87216791490901,wood,215233.87316114144,1971,2152.34,0.01,residential
PROP_000677,38.118844421285,-119.46055009591005,masonry,1094799.5292345667,2016,10948.0,0.01,residential
PROP_000678,36.23612468258657,-120.26457630425443,wood,227783.4962565855,2006,2277.83,0.01,residential
PROP_000679,34.60465110990878,-119.04530121149523,wood,221940.03527848815,1970,2219.4,0.01,residential
PROP_000680,35.6442030843961,-120.02311863579683,wood,142408.88289757216,1945,1424.09,0.01,residential
PROP_000681,34.30225000981495,-119.41464140211309,wood,312831.7214387227,1914,3128.32,0.01,residential
PROP_000682,34.90890566959952,-119.2025833571959,wood,268355.577281616,1912,2683.56,0.01,residential
PROP_000683,34.079509514499605,-119.40181198724278,wood,443024.3469854456,1947,4430.24,0.01,residential
PROP_000684,36.039759624250735,-120.69400634706517,wood,107252.55561561299,1998,1072.53,0.01,residential
PROP_000685,36.855431192283085,-121.17003707746368,wood,114883.51967415251,1961,1148.84,0.01,residential
PROP_000686,35.54481608070508,-120.83265211778624,wood,110936.9680136452,1958,1109.37,0.01,residential
PROP_000687,35.891717971773744,-120.09195017645501,wood,306398.3638573593,1929,3063.98,0.01,residential
PROP_000688,38.316441727800594,-120.08522461757933,rc,539662.6775980185,1968,5396.63,0.01,residential
PROP_000689,37.38383404708712,-119.8685958219193,masonry,112749.92650006188,1977,1127.5,0.01,residential
PROP_000690,36.43385486625228,-120.3937148548659,wood,115865.00214507205,2018,1158.65,0.01,residential
PROP_000691,35.28043393800321,-119.29670413193992,wood,209245.14351956456,1988,2092.45,0.01,residential
PROP_000692,38.03648559447848,-118.94316949902782,masonry,133704.9519251838,1973,1337.05,0.01,residential
PROP_000693,35.05793702596297,-120.80916985025748,wood,348586.93138569756,2010,3485.87,0.01,residential
PROP_000694,35.46404228732505,-119.43773499043472,wood,26864.961431071257,1951,268.65,0.01,residential
PROP_000695,38.090791664903264,-119.60167881287387,masonry,84005.3664812628,2013,840.05,0.01,residential
PROP_000696,36.382939248782826,-120.03534660201792,wood,87035.11464640994,1944,870.35,0.01,residential
PROP_000697,37.3404307723809,-120.97211534515235,wood,25430.771346191246,1915,254.31,0.01,residential
PROP_000698,36.65835157373695,-119.27334967596842,wood,75288.99425735834,1950,752.89,0.01,residential
PROP_000699,36.940476440542724,-118.81024640023927,wood,78266.51240754612,1915,782.67,0.01,residential
PROP_000700,35.347224811816716,-119.47885826974588,wood,138567.9747161671,1914,1385.68,0.01,residential
PROP_000701,35.086174277319984,-118.92999200944794,wood,396476.76311294537,2006,3964.77,0.01,residential
PROP_000702,35.451215562258994,-118.7442812581456,wood,133779.9385113868,1996,1337.8,0.01,residential
PROP_000703,34.6994870383754,-120.51425811213014,wood,71349.7432031142,1926,713.5,0.01,residential
PROP_000704,37.93441464380864,-119.71297405180626,masonry,155505.49802170982,2001,1555.05,0.01,residential
PROP_000705,35.27461119962551,-120.17298833461338,wood,376750.67086588684,1908,3767.51,0.01,residential
PROP_000706,36.52670227486473,-118.73743950878296,wood,74550.56858869577,1934,745.51,0.01,residential
PROP_000707,37.563884913136185,-121.23733809277837,masonry,78553.88432905388,1985,785.54,0.01,residential
PROP_000708,37.52720849219071,-120.34535023996777,masonry,254444.79283642207,1936,2544.45,0.01,residential
PROP_000709,35.97273816362887,-119.04849067532373,wood,136321.4675407135,1988,1363.21,0.01,residential
PROP_000710,36.14315788864027,-120.70465633052575,wood,273207.7442065799,2005,2732.08,0.01,residential
PROP_000711,38.476157870207615,-119.29418001821116,rc,160987.59101637546,1907,1609.88,0.01,residential
PROP_000712,37.03568864640561,-120.42820714421528,wood,285309.8091449734,1902,2853.1,0.01,residential
PROP_000713,37.66587299403047,-118.75606008830756,masonry,71106.74721073096,2013,711.07,0.01,residential
PROP_000714,38.06149286148654,-119.02611645801362,masonry,161188.90503656896,1962,1611.89,0.01,residential
PROP_000715,37.54415426303203,-120.65630299854467,masonry,137509.45928320754,1961,1375.09,0.01,residential
PROP_000716,34.833307052291055,-119.343459282094,wood,61530.43815559233,1956,615.3,0.01,residential
PROP_000717,36.529768301819075,-120.55680167726685,wood,46593.56133100793,1952,465.94,0.01,residential
PROP_000718,34.458523707915454,-119.80218404739651,wood,281700.3589861068,1983,2817.0,0.01,residential
PROP_000719,36.93814956953799,-119.65625384849878,wood,122913.74082481505,1970,1229.14,0.01,residential
PROP_000720,38.29907242684515,-119.17713285456003,rc,71838.4965270956,1919,718.38,0.01,residential
PROP_000721,36.3072942893505,-121.43153764553036,wood,150701.57721135824,1975,1507.02,0.01,residential
PROP_000722,35.94837621790495,-120.88355790477357,wood,401280.1480293315,1980,4012.8,0.01,residential
PROP_000723,34.161292381381735,-119.50663013035198,wood,26249.69696341984,1913,262.5,0.01,residential
PROP_000724,38.31898535048149,-119.92213493648529,rc,49152.79782060329,1945,491.53,0.01,residential
PROP_000725,34.463512078585715,-120.1123057810368,wood,77783.98545394944,1995,777.84,0.01,residential
PROP_000726,34.18485591987181,-121.34541212121765,wood,523840.7963481223,1974,5238.41,0.01,residential
PROP_000727,35.107299751772224,-120.52482752630792,wood,204039.64380739213,1916,2040.4,0.01,residential
PROP_000728,34.29488695263272,-119.07771935065018,wood,300695.6168460289,1904,3006.96,0.01,residential
PROP_000729,36.04803029085293,-121.41350005629911,wood,65373.43515904454,1970,653.73,0.01,residential
PROP_000730,36.32239510565701,-120.38997854097853,wood,66461.04727662353,1955,664.61,0.01,residential
PROP_000731,35.40656477062863,-118.85358479452184,wood,232873.57142670467,2016,2328.74,0.01,residential
PROP_000732,34.229322171586986,-121.35753394327396,wood,170521.97699803824,1963,1705.22,0.01,residential
PROP_000733,34.50220165712152,-119.40082389707501,wood,252455.69705401233,2012,2524.56,0.01,residential
PROP_000734,35.73026970095468,-120.7786846746903,wood,140065.18596425225,1925,1400.65,0.01,residential
PROP_000735,34.272378028719416,-119.07349526996973,wood,203315.6509509682,1954,2033.16,0.01,residential
PROP_000736,37.14185376524461,-119.41100965891378,wood,184701.31169543636,1916,1847.01,0.01,residential
PROP_000737,34.931592436861656,-119.02002552159658,wood,303220.0053464864,1969,3032.2,0.01,residential
PROP_000738,35.35932205952637,-120.89541058679245,wood,310396.7589021835,1922,3103.97,0.01,residential
PROP_000739,35.77356599730144,-120.0123802865079,wood,44538.19454868795,1959,445.38,0.01,residential
PROP_000740,35.874743348811165,-119.31804415799056,wood,26962.03800232695,1941,269.62,0.01,residential
PROP_000741,34.0074731845366,-120.81204071961406,wood,362723.5736728239,1922,3627.24,0.01,residential
PROP_000742,34.50431666949414,-120.85391034525179,wood,420912.4250886305,1911,4209.12,0.01,residential
PROP_000743,37.882440536833954,-121.42389002620676,masonry,71933.80386888015,1961,719.34,0.01,residential
PROP_000744,34.00554878130359,-118.81615717686874,wood,36758.75379440715,2014,367.59,0.01,residential
PROP_000745,36.28675310115794,-119.51195273584706,wood,176174.07660063126,1924,1761.74,0.01,residential
PROP_000746,36.20275902928243,-119.72043100877148,wood,342720.519165982,1949,3427.21,0.01,residential
PROP_000747,35.49892372454787,-119.41681477645403,wood,685617.8064162339,1927,6856.18,0.01,residential
PROP_000748,35.940971590659025,-120.01148382765277,wood,245988.00601299794,1997,2459.88,0.01,residential
PROP_000749,37.51261511886963,-120.16682530094685,masonry,120888.83009696609,1950,1208.89,0.01,residential
PROP_000750,37.785416677967305,-120.24130972485415,masonry,79657.82100988131,2017,796.58,0.01,residential
PROP_000751,35.17156844536863,-119.70677020610981,wood,164252.64395183252,1929,1642.53,0.01,residential
PROP_000752,35.45120698435478,-120.93570206890132,wood,128102.78607808992,1909,1281.03,0.01,residential
PROP_000753,35.0911728386275,-119.01343565395837,wood,72254.19563902188,1970,722.54,0.01,residential
PROP_000754,36.15938530247979,-119.22709336058605,wood,838193.718735062,1978,8381.94,0.01,residential
PROP_000755,37.07466260946466,-120.5212218879343,wood,678835.9157934904,2019,6788.36,0.01,residential
PROP_000756,35.027137939585394,-119.87989396892493,wood,403866.2132770064,2005,4038.66,0.01,residential
PROP_000757,35.4883108392469,-121.10512356013996,wood,77910.78599337416,2006,779.11,0.01,residential
PROP_000758,38.186730779151176,-118.77743050578593,masonry,322550.6507380033,1976,3225.51,0.01,residential
PROP_000759,34.218561804311314,-118.9719004746352,wood,271495.57709528215,1943,2714.96,0.01,residential
PROP_000760,36.073463223578045,-118.91868698180224,wood,231894.19703474652,1951,2318.94,0.01,residential
PROP_000761,37.2020111871855,-120.56994346643033,wood,442294.935596071,1916,4422.95,0.01,residential
PROP_000762,34.677043052008635,-121.026422819328,wood,270572.9195908277,1952,2705.73,0.01,residential
PROP_000763,34.21318309002467,-120.90703794229434,wood,294198.91201922495,1944,2941.99,0.01,residential
PROP_000764,34.62192417237339,-121.24799610507375,wood,270905.4176815719,1904,2709.05,0.01,residential
PROP_000765,38.13470437088807,-121.16369023571612,masonry,213765.1211248973,1924,2137.65,0.01,residential
PROP_000766,34.04166901819506,-121.30034730428244,wood,39070.035482590596,1964,390.7,0.01,residential
PROP_000767,34.84744888665108,-118.72849540622636,wood,174015.01401705292,1944,1740.15,0.01,residential
PROP_000768,34.1407758080574,-121.29263848656659,wood,104302.0643189188,2020,1043.02,0.01,residential
PROP_000769,34.49783260402992,-121.12888217333604,wood,58461.70677763647,1957,584.62,0.01,residential
PROP_000770,36.790671789827336,-119.18368713234594,wood,624966.4801002247,2016,6249.66,0.01,residential
PROP_000771,35.08737508932589,-119.87532739311976,wood,649005.3718097274,1979,6490.05,0.01,residential
PROP_000772,36.56145422693805,-119.33163182720587,wood,482809.0342530796,1904,4828.09,0.01,residential
PROP_000773,36.65587922244757,-119.73344637823656,wood,199619.97908863286,1924,1996.2,0.01,residential
PROP_000774,37.822458998904004,-119.02990980307895,masonry,479500.44279759435,1985,4795.0,0.01,residential
PROP_000775,34.02133626810343,-119.71229092225873,wood,164331.75247476992,1965,1643.32,0.01,residential
PROP_000776,37.84016256704065,-120.03804973987118,masonry,191422.40726870956,1936,1914.22,0.01,residential
PROP_000777,36.78603588892138,-119.50430085746837,wood,67861.41593350009,1963,678.61,0.01,residential
PROP_000778,34.73234568747231,-120.2473002949821,wood,223595.3096671214,2009,2235.95,0.01,residential
PROP_000779,37.478218246608776,-120.53102129586675,masonry,170810.27946373838,1947,1708.1,0.01,residential
PROP_000780,37.84971193805764,-120.19057313313941,masonry,57404.518948374876,1905,574.05,0.01,residential
PROP_000781,35.144185676893706,-121.02480050572403,wood,156223.39960015376,1937,1562.23,0.01,residential
PROP_000782,38.134571564062064,-119.26959915655246,masonry,152697.84048725595,2013,1526.98,0.01,residential
PROP_000783,36.04505843634396,-120.77002941225936,wood,685599.5112016583,1992,6856.0,0.01,residential
PROP_000784,36.71541004449995,-121.07011167025627,wood,332824.5199038148,2001,3328.25,0.01,residential
PROP_000785,38.430922901279395,-120.81021372300697,rc,164251.8749123484,2010,1642.52,0.01,residential
PROP_000786,35.6269123538764,-119.14220357503773,wood,198596.38893821448,1914,1985.96,0.01,residential
PROP_000787,37.659217056190506,-120.57543637232635,masonry,168614.42905697806,1934,1686.14,0.01,residential
PROP_000788,35.43279603022807,-119.57906036538348,wood,138367.5476210557,1907,1383.68,0.01,residential
PROP_000789,37.59646085008671,-119.10205303416393,masonry,68463.6510695105,1900,684.64,0.01,residential
PROP_000790,36.703302634881894,-121.28231493260988,wood,144229.1304885422,2000,1442.29,0.01,residential
PROP_000791,34.973600628514305,-119.35793166550148,wood,89600.96730128236,2013,896.01,0.01,residential
PROP_000792,35.863117422051566,-120.63853669413872,wood,59859.0295249109,1918,598.59,0.01,residential
PROP_000793,35.429360354636025,-120.89345738028469,wood,244991.17087632773,1987,2449.91,0.01,residential
PROP_000794,34.35148776886164,-119.57107593313168,wood,222573.29185576673,1964,2225.73,0.01,residential
PROP_000795,34.13425646544864,-118.95256945634695,wood,38973.37465866944,1908,389.73,0.01,residential
PROP_000796,35.55915394933231,-120.6739462156053,wood,147539.6585287445,2010,1475.4,0.01,residential
PROP_000797,34.08565366517869,-119.90726534492391,wood,360973.96251621115,2005,3609.74,0.01,residential
PROP_000798,34.74469490911799,-120.68846448122143,wood,379791.9915292419,1968,3797.92,0.01,residential
PROP_000799,37.26332494382891,-119.948000359966,wood,369782.20431094646,1985,3697.82,0.01,residential
PROP_000800,37.18641056057614,-119.75878631416785,wood,167901.1287040784,1948,1679.01,0.01,residential
PROP_000801,37.32361173905822,-119.7910609113875,wood,82781.81888879399,1995,827.82,0.01,residential
PROP_000802,35.4271892700849,-119.75407016500031,wood,68394.03813983711,1953,683.94,0.01,residential
PROP_000803,38.00508755702963,-121.12177658179094,masonry,214418.27100772678,2019,2144.18,0.01,residential
PROP_000804,36.67223746612802,-119.55808668515719,wood,220449.52310236395,1907,2204.5,0.01,residential
PROP_000805,34.56711853785982,-119.61069900213538,wood,455825.29463473044,1920,4558.25,0.01,residential
PROP_000806,34.6467339765499,-119.58875325779273,wood,392379.0909738549,2017,3923.79,0.01,residential
PROP_000807,37.11892942118366,-121.29260245233162,wood,146417.4510805142,1934,1464.17,0.01,residential
PROP_000808,34.77824771398935,-120.24885124124037,wood,60152.32036158934,1937,601.52,0.01,residential
PROP_000809,36.2828171571192,-120.35470163027196,wood,126085.39852070464,1995,1260.85,0.01,residential
PROP_000810,38.4629851416792,-121.25720784579904,rc,193645.5985608749,1922,1936.46,0.01,residential
PROP_000811,34.01803422130003,-120.87736980188893,wood,138459.5360845187,1962,1384.6,0.01,residential
PROP_000812,34.07460910853901,-120.2653046309655,wood,102506.83041524382,1934,1025.07,0.01,residential
PROP_000813,38.46888061868728,-119.41986233239737,rc,199248.4568791743,1923,1992.48,0.01,residential
PROP_000814,36.63087475360374,-120.83622618444295,wood,108752.92083808688,2016,1087.53,0.01,residential
PROP_000815,34.57109488983331,-119.17670025165025,wood,98473.93107746053,1924,984.74,0.01,residential
PROP_000816,38.03785989889342,-119.9717647999295,masonry,208806.2917507976,1911,2088.06,0.01,residential
PROP_000817,37.96171135057462,-119.37081928148308,masonry,117995.99189703558,1981,1179.96,0.01,residential
PROP_000818,36.41290185900119,-120.1768432466568,wood,197853.77192138325,2004,1978.54,0.01,residential
PROP_000819,36.798064134373405,-120.10225616881777,wood,202513.7811513932,1915,2025.14,0.01,residential
PROP_000820,35.22934236175394,-119.76478570973701,wood,65411.724764836,1985,654.12,0.01,residential
PROP_000821,34.22733863367402,-118.9016822971357,wood,110747.38777058934,1965,1107.47,0.01,residential
PROP_000822,36.67555424000889,-120.12292477204386,wood,514124.9210306345,2000,5141.25,0.01,residential
PROP_000823,35.32639836941243,-120.01975889329678,wood,64237.111911092434,1915,642.37,0.01,residential
PROP_000824,36.98629470997158,-119.81440850212292,wood,29931.7910640946,2018,299.32,0.01,residential
PROP_000825,37.76310329579171,-119.43495761556638,masonry,36699.70065265501,1974,367.0,0.01,residential
PROP_000826,34.08172244761464,-121.29881906063855,wood,166589.4959589905,2001,1665.89,0.01,residential
PROP_000827,36.680711986085775,-120.05607517213848,wood,166830.5361218188,1943,1668.31,0.01,residential
PROP_000828,35.04076242859084,-120.15154355022308,wood,148139.74284290438,2014,1481.4,0.01,residential
PROP_000829,37.93249824056711,-118.9192820441348,masonry,429918.8991024641,1975,4299.19,0.01,residential
PROP_000830,35.14149027952823,-120.11818157477825,wood,19182.092749601365,1915,191.82,0.01,residential
PROP_000831,36.74846559955938,-120.18870250285588,wood,223406.2405265466,2011,2234.06,0.01,residential
PROP_000832,36.49093378040325,-118.80584003210284,wood,567587.7043136159,1996,5675.88,0.01,residential
PROP_000833,35.78274925026662,-120.23838590191754,wood,66024.11863296124,1936,660.24,0.01,residential
PROP_000834,37.04929343619907,-120.99352359509815,wood,120108.9817140844,1966,1201.09,0.01,residential
PROP_000835,37.26596335621945,-120.89263485614379,wood,89115.31339654281,1946,891.15,0.01,residential
PROP_000836,36.55122007893724,-121.23347489265647,wood,79580.40420034504,1965,795.8,0.01,residential
PROP_000837,37.41290006733139,-121.49840923807496,masonry,125365.70638565424,2016,1253.66,0.01,residential
