exposure_id,max_pga_g,latitude,longitude,building_type,replacement_value,year_built,deductible,deductible_pct,occupancy
PROP_000471,0.004749804808539786,35.81815475833345,-118.87732486277764,wood,214951.2983097317,2007,2149.51,0.01,residential
PROP_000472,0.0028437444078866494,36.13375928267178,-120.97386997869786,wood,117516.89752141206,1911,1175.17,0.01,residential
PROP_000473,0.021003354391147873,34.53647886788985,-121.19952538406896,wood,129638.99818645552,1950,1296.39,0.01,residential
PROP_000474,0.003634436821099329,34.60342574442745,-120.10658643337696,wood,188765.4502767829,1925,1887.65,0.01,residential
PROP_000475,0.009613894376103485,35.251339956015656,-120.04526112529284,wood,267088.914106277,1912,2670.89,0.01,residential
PROP_000476,0.006400503031084302,35.37117071692374,-120.07705983862093,wood,124069.00886528874,1951,1240.69,0.01,residential
PROP_000477,0.010625819941376168,35.92556446156608,-120.27733102985124,wood,381200.6767927263,1963,3812.01,0.01,residential
PROP_000478,0.005502200557753767,36.74944396166482,-118.7145183000771,wood,65280.55027669041,1921,652.81,0.01,residential
PROP_000479,0.002842415236249366,36.85583102838218,-120.13841428452236,wood,163582.25800861127,1909,1635.82,0.01,residential
PROP_000480,0.01084920245459522,35.85314903463507,-120.16174957392847,wood,1300343.4518592977,1916,13003.43,0.01,residential
PROP_000481,0.014178579686009263,35.839523992429136,-120.31905502439923,wood,194553.7579033004,1978,1945.54,0.01,residential
PROP_000482,0.0069256401647384835,34.97932837013633,-121.31288788683592,wood,512251.81295010576,2004,5122.52,0.01,residential
PROP_000483,0.004622553947144061,36.64737811784054,-119.83972143278108,wood,175118.14554887882,1921,1751.18,0.01,residential
PROP_000484,0.0033467466963873088,35.426684100927574,-120.8616902377751,wood,259009.92910609784,1938,2590.1,0.01,residential
PROP_000485,0.002881177144460756,34.16226925424814,-119.71469485535866,wood,155526.8157809357,1941,1555.27,0.01,residential
PROP_000486,0.0037932644233145342,35.88280019870587,-121.35766630654426,wood,142013.0075806321,1943,1420.13,0.01,residential
PROP_000487,0.0027261377107898124,36.133597037905766,-118.7521161164916,wood,87239.63902815641,1929,872.4,0.01,residential
PROP_000488,0.004959662379677618,35.01516790691895,-120.18678577876452,wood,229633.7866880473,1906,2296.34,0.01,residential
PROP_000489,0.0060970876481666525,36.57606069904952,-118.98908495954603,wood,82353.00690420045,1963,823.53,0.01,residential
PROP_000490,0.006100257010486939,36.545973551943646,-120.16842871494778,wood,277192.6938673773,1943,2771.93,0.01,residential
PROP_000491,0.0033463498956951246,37.15900981499667,-121.33107370799218,wood,387794.020854964,1941,3877.94,0.01,residential
PROP_000492,0.018489296921857197,36.91576816990545,-119.19780207093734,wood,218212.6065219305,1932,2182.13,0.01,residential
PROP_000493,0.006456175395604806,36.93594875434464,-119.68508555693202,wood,129443.66072668727,2012,1294.44,0.01,residential
PROP_000494,0.004405293416846871,35.422963683208195,-119.31108026679296,wood,234022.48125092548,1973,2340.22,0.01,residential
PROP_000495,0.0032688545817353585,37.54344499893679,-120.30112438217516,masonry,127142.216714438,1950,1271.42,0.01,residential
PROP_000496,0.005986640886028697,36.47114972619856,-119.7137771161094,wood,344014.02310752176,1924,3440.14,0.01,residential
PROP_000497,0.0053080622422346175,35.94138187830951,-119.1025587893695,wood,37604.354454321925,1996,376.04,0.01,residential
PROP_000498,0.004784013096297423,36.81705616423476,-119.73301675995872,wood,124431.930886798,2007,1244.32,0.01,residential
PROP_000499,0.0045503461928973815,35.62295800502614,-120.52651382245948,wood,33102.0470512267,1903,331.02,0.01,residential
PROP_000500,0.005178256626413273,36.30732660073041,-119.64491713577463,wood,49214.88197051017,2012,492.15,0.01,residential
PROP_000501,0.0044080924153021925,37.31517559816999,-119.6188082718806,wood,484605.1835451126,1984,4846.05,0.01,residential
PROP_000502,0.0025255767513643695,37.98881299025668,-118.81035650498146,masonry,333083.3325578782,1912,3330.83,0.01,residential
PROP_000503,0.0032969364513440085,38.14475738782836,-120.46144549968332,masonry,91529.42766409006,1991,915.29,0.01,residential
PROP_000504,0.020396065058397042,36.26634816332395,-120.30977105096044,wood,48922.7222470527,1912,489.23,0.01,residential
PROP_000505,0.007016381434901688,36.34123801633256,-119.22605570867624,wood,15189.76203740286,1906,151.9,0.01,residential
PROP_000506,0.0028927375011826204,37.59941684843727,-120.08386551872032,masonry,105366.8757268049,1913,1053.67,0.01,residential
PROP_000507,0.0038769227874663964,35.41502811284891,-119.43759533927594,wood,1128423.416447641,1955,11284.23,0.01,residential
PROP_000508,0.0019832822945730355,37.76822063055281,-120.21281349952994,masonry,230477.24518409837,1974,2304.77,0.01,residential
PROP_000509,0.003291163168022432,36.2236374093284,-120.89661360292445,wood,104020.385273458,1949,1040.2,0.01,residential
PROP_000510,0.007514864433654094,34.52135525950871,-119.41342924021318,wood,236112.61858993408,1914,2361.13,0.01,residential
PROP_000511,0.02082360367927488,34.32426616182825,-121.1327655262828,wood,46687.57356691834,1924,466.88,0.01,residential
PROP_000512,0.004349377742080885,37.78896944967758,-120.94396574211234,masonry,128301.8936242307,2003,1283.02,0.01,residential
PROP_000513,0.0030709030657919555,34.25005562608095,-119.7448900482042,wood,176236.47469532376,2016,1762.36,0.01,residential
PROP_000514,0.003075171668927965,35.26275146260145,-119.4076445594622,wood,151921.53942181802,1991,1519.22,0.01,residential
PROP_000515,0.0048743128567276485,35.503585182256955,-118.99487391677012,wood,306399.44250677666,1912,3063.99,0.01,residential
PROP_000516,0.006532553907416681,34.778475003362175,-120.7367578072355,wood,214425.18764987963,1999,2144.25,0.01,residential
PROP_000517,0.00364159508489179,35.412520164108955,-121.18997207591843,wood,277801.1404224607,1983,2778.01,0.01,residential
PROP_000518,0.0044019460348097535,37.34211655026289,-118.82306935333663,wood,93835.84212504972,1963,938.36,0.01,residential
PROP_000519,0.01040721044317147,34.06607279602032,-121.067615353538,wood,333784.99152731645,1917,3337.85,0.01,residential
PROP_000520,0.005137320983828019,37.72228041034309,-120.946532449687,masonry,599079.4811926679,2020,5990.79,0.01,residential
PROP_000521,0.0028644566089333786,37.85446610608551,-120.6842775300363,masonry,74897.8440175699,1953,748.98,0.01,residential
PROP_000522,0.005140947832178792,35.675177079361966,-120.0177042087264,wood,80004.92509338386,1905,800.05,0.01,residential
PROP_000523,0.01628627167943461,34.691258045772855,-119.02808841510458,wood,473841.1742268893,1925,4738.41,0.01,residential
PROP_000524,0.011670059316882123,36.703781835752864,-119.37047113635636,wood,139654.22297799287,1948,1396.54,0.01,residential
PROP_000525,0.0059730601906405065,34.53852650139203,-119.51715884924064,wood,500346.9884697821,1907,5003.47,0.01,residential
PROP_000526,0.0028025419691768997,35.642137124852134,-121.0094944100032,wood,114230.25036482036,1939,1142.3,0.01,residential
PROP_000527,0.0017930511468667368,38.31293131405437,-120.49848863172728,rc,521276.7975891019,1956,5212.77,0.01,residential
PROP_000528,0.0021661272127356974,38.47959012662637,-120.16046620695732,rc,180807.58047086027,2014,1808.08,0.01,residential
PROP_000529,0.008556943746027272,37.47447201109564,-121.08720733024036,masonry,200102.1086821856,1910,2001.02,0.01,residential
PROP_000530,0.0032914342925586975,35.39932679464345,-120.73439683404531,wood,569078.9281791316,1969,5690.79,0.01,residential
PROP_000531,0.006821305240237393,37.09449272124742,-120.63666702893204,wood,121854.57664903774,2010,1218.55,0.01,residential
PROP_000532,0.004020677758209312,37.174328644678056,-121.14362664467868,wood,76657.46906017246,1997,766.57,0.01,residential
PROP_000533,0.004976979671305232,35.745287628236426,-119.95932886265688,wood,113680.66739522312,2011,1136.81,0.01,residential
PROP_000534,0.00757601965621794,36.883998855637714,-119.52592104973226,wood,233717.2102987683,1920,2337.17,0.01,residential
PROP_000535,0.01161883153987819,34.04827440239054,-121.3041914318648,wood,46508.61030370373,1996,465.09,0.01,residential
PROP_000536,0.004376692170044635,34.94075946371009,-120.15285531506318,wood,271027.8120592486,2018,2710.28,0.01,residential
PROP_000537,0.008179417161545579,36.36289736335267,-119.30980865325016,wood,105765.8477188152,1939,1057.66,0.01,residential
PROP_000538,0.007805785375780096,34.736880869162334,-119.40562763893315,wood,407685.01313356624,1960,4076.85,0.01,residential
PROP_000539,0.01266208524261534,34.746580905444404,-119.21779533058748,wood,23970.801298162147,1964,239.71,0.01,residential
PROP_000540,0.001993390254238383,37.76336930747607,-120.2449262271223,masonry,86746.67598651578,1959,867.47,0.01,residential
PROP_000541,0.0029752063878566845,38.45109851207623,-119.2024401686084,rc,42227.43802942489,1935,422.27,0.01,residential
PROP_000542,0.003926386806777402,36.50186242612802,-120.82589140060004,wood,84037.3336169695,2017,840.37,0.01,residential
PROP_000543,0.0024490832971770845,37.77581378896771,-120.48973042803097,masonry,198418.3026597323,2015,1984.18,0.01,residential
PROP_000544,0.001361302056647778,38.45644748946823,-121.00620438603016,rc,141014.5985251462,1946,1410.15,0.01,residential
PROP_000545,0.0039057603378015574,34.637181498559485,-120.1910432896,wood,132892.78374456207,1997,1328.93,0.01,residential
PROP_000546,0.006617594958726984,36.01710525964458,-120.40223193723676,wood,143293.7650207652,1948,1432.94,0.01,residential
PROP_000547,0.002918221957509194,35.76657722128864,-120.82540407403992,wood,191512.927623366,1996,1915.13,0.01,residential
PROP_000548,0.005754187480777862,34.36022177640783,-119.39501401415382,wood,72632.74748836952,1970,726.33,0.01,residential
PROP_000549,0.004105069038444073,37.39898577757635,-120.6212290380874,masonry,286495.95968582056,1956,2864.96,0.01,residential
PROP_000550,0.0034938132907522154,35.95200562295167,-120.73614787559166,wood,276546.0898555453,1915,2765.46,0.01,residential
PROP_000551,0.002273970952148269,36.1119712038568,-121.13350707361862,wood,221467.32709713356,1979,2214.67,0.01,residential
PROP_000552,0.004171218254939603,34.67802838215958,-120.27129923495454,wood,254034.8532739085,1938,2540.35,0.01,residential
PROP_000553,0.005723010506338864,34.814169935038905,-120.65169903925556,wood,206309.84107223435,1926,2063.1,0.01,residential
PROP_000554,0.004141889581401727,38.08196629970297,-120.46603604424529,masonry,829068.9823577973,1923,8290.69,0.01,residential
PROP_000555,0.00920191782028305,34.200920900384254,-120.83920766466244,wood,151800.83781904654,2018,1518.01,0.01,residential
PROP_000556,0.004465225252857653,35.04783528224668,-119.36316462850428,wood,127304.02793588808,1912,1273.04,0.01,residential
PROP_000557,0.0030283280799625538,35.314266986415376,-118.8959906274068,wood,89070.00706219867,1996,890.7,0.01,residential
PROP_000558,0.013453688491757852,36.20588894080714,-120.10579081219112,wood,71267.08533339099,2004,712.67,0.01,residential
PROP_000559,0.006414230691955794,36.63900327856658,-119.69960441464568,wood,60139.5257003402,1903,601.4,0.01,residential
PROP_000560,0.004566859702739713,36.219804891328,-119.07191762550124,wood,79934.44573393244,1971,799.34,0.01,residential
PROP_000561,0.0048877072465000684,34.37851900550597,-118.70327701546576,wood,153807.2839289502,1969,1538.07,0.01,residential
PROP_000562,0.0069385142752234775,35.09650354325071,-119.78215384275649,wood,212657.0605472627,1943,2126.57,0.01,residential
PROP_000563,0.002827641490184511,37.79614773143143,-119.00861749368838,masonry,169551.78016361638,1980,1695.52,0.01,residential
PROP_000564,0.0109529295733516,36.86914915215306,-118.9558969096442,wood,88218.48301697253,1949,882.18,0.01,residential
PROP_000565,0.01532402391103999,36.92117072560424,-119.28393583413866,wood,334418.2222946585,1953,3344.18,0.01,residential
PROP_000566,0.004522284597661183,37.0159146490811,-120.20939210499527,wood,294057.3625021491,1952,2940.57,0.01,residential
PROP_000567,0.006538657287787274,37.43306358567788,-121.27276879881308,masonry,143240.64887151006,1996,1432.41,0.01,residential
PROP_000568,0.020378066270982757,34.26148816774651,-121.45574444476765,wood,96535.59546816768,1976,965.36,0.01,residential
PROP_000569,0.006405067596742213,35.649737732196755,-120.1638382268078,wood,252392.91447795252,1945,2523.93,0.01,residential
PROP_000570,0.008865704803339564,36.42787345867755,-120.11591930610308,wood,189165.7454876437,2012,1891.66,0.01,residential
PROP_000571,0.004238654076641941,35.52305417483797,-120.35938531398368,wood,51097.87511589265,1997,510.98,0.01,residential
PROP_000572,0.0022650594043062927,37.80015492979234,-119.90913141638418,masonry,154139.88221866393,2012,1541.4,0.01,residential
PROP_000573,0.007333824126004198,36.171576288642825,-119.9539444307476,wood,200712.46684261187,1988,2007.12,0.01,residential
PROP_000574,0.0049120587408019644,37.4588241525672,-119.15748348510846,masonry,79240.60777291757,1947,792.41,0.01,residential
PROP_000575,0.004089465203143446,37.83406982596526,-121.19576011086566,masonry,189448.91972568663,1993,1894.49,0.01,residential
PROP_000576,0.0034541216105583154,36.27156167306574,-120.86950253490448,wood,50824.9173228985,1939,508.25,0.01,residential
PROP_000577,0.0094487626357171,38.09298509742108,-119.27958605891304,masonry,473993.4964482327,1932,4739.93,0.01,residential
PROP_000578,0.00865723910689208,36.64205773241641,-119.12605677177378,wood,441688.4233991842,1954,4416.88,0.01,residential
PROP_000579,0.002091992767041369,37.82623434475175,-118.71449220186156,masonry,132984.2704022718,2017,1329.84,0.01,residential
PROP_000580,0.00562157910591176,35.53265858016186,-119.05584635411616,wood,217676.1028693856,1968,2176.76,0.01,residential
PROP_000581,0.004183255107246378,36.244676313391686,-119.00828278019748,wood,23672.33693260327,1946,236.72,0.01,residential
PROP_000582,0.007053844412427902,36.3913496845206,-120.61982576063627,wood,64532.346408815385,1955,645.32,0.01,residential
PROP_000583,0.00495291426197916,34.47240872153232,-120.37534742477376,wood,128666.21686158056,1935,1286.66,0.01,residential
PROP_000584,0.0034279484933968617,35.793486280156934,-120.74936170650246,wood,69029.80058373124,1979,690.3,0.01,residential
PROP_000585,0.003986817391209761,38.12801952648254,-119.8023616850604,masonry,288230.9034858796,1942,2882.31,0.01,residential
PROP_000586,0.008450970416131716,36.83874508164134,-118.87134500822027,wood,804388.1655272234,1967,8043.88,0.01,residential
PROP_000587,0.005123237839387563,34.79877962096636,-120.53500551776747,wood,63494.478253152,1944,634.94,0.01,residential
PROP_000588,0.004261708193389429,35.52485036024322,-119.94039501073196,wood,83285.46113538343,1938,832.85,0.01,residential
PROP_000589,0.00555760403001842,34.86221354348215,-120.67036103473023,wood,196488.4037682333,2017,1964.88,0.01,residential
PROP_000590,0.010839237472460388,34.11170409309358,-121.02456007343642,wood,590599.2148023915,1941,5905.99,0.01,residential
PROP_000591,0.0020095644955103967,38.17357206326812,-120.95348051650775,masonry,61212.12378652991,1908,612.12,0.01,residential
PROP_000592,0.004157990393270316,36.016932977155925,-121.33775303529325,wood,198635.9234849088,1945,1986.36,0.01,residential
PROP_000593,0.0032221027758937942,35.38390782589354,-118.84197813557408,wood,698743.5555975478,1964,6987.44,0.01,residential
PROP_000594,0.005887760109414488,36.69314736200982,-120.37193709617864,wood,43416.406623714734,1911,434.16,0.01,residential
PROP_000595,0.004414001095959538,34.03291505331857,-119.1644615023941,wood,58404.29055489208,1936,584.04,0.01,residential
PROP_000596,0.004582069219043034,35.25109947970366,-119.59227747646888,wood,115973.23547831384,1920,1159.73,0.01,residential
PROP_000597,0.0073898715620532565,37.16365059564502,-120.96262074804896,wood,107315.59623305466,1960,1073.16,0.01,residential
PROP_000598,0.002965106378990199,36.85196397881168,-121.00870570957856,wood,311788.7113597327,1987,3117.89,0.01,residential
PROP_000599,0.003292324125258369,38.41812676394141,-119.22643303577048,rc,197467.2004492104,2017,1974.67,0.01,residential
PROP_000600,0.003416302943409698,36.7916096934612,-120.7588072102653,wood,39341.30848366352,1947,393.41,0.01,residential
PROP_000601,0.0037909384467857297,36.1487764313248,-118.94280148563448,wood,245813.48156727976,2004,2458.13,0.01,residential
PROP_000602,0.007801670245158432,37.42644653432804,-121.10784486686944,masonry,102535.964594922,1925,1025.36,0.01,residential
PROP_000603,0.006014934121396773,38.06497542383824,-119.60241587952748,masonry,451151.1802687488,1994,4511.51,0.01,residential
PROP_000604,0.0068425094426957595,37.24313176023258,-119.2194731471134,wood,98511.63784094815,1968,985.12,0.01,residential
PROP_000605,0.0015461684214935609,38.33445050597221,-120.8412821124362,rc,97802.730369153,1991,978.03,0.01,residential
PROP_000606,0.004303554286254045,37.5190232683218,-120.72661938232162,masonry,250923.97621845888,1991,2509.24,0.01,residential
PROP_000607,0.0023365478250429272,37.900606472178666,-118.79934711881025,masonry,299641.244349892,1964,2996.41,0.01,residential
PROP_000608,0.00855144908726165,34.51346832032637,-120.75912670503077,wood,232926.79325695915,1931,2329.27,0.01,residential
PROP_000609,0.006729043999342009,37.29586076347204,-120.29612026027986,wood,42256.86674516733,1963,422.57,0.01,residential
PROP_000610,0.007999480556002674,35.98039914787316,-120.28895633892138,wood,250303.0222712866,2000,2503.03,0.01,residential
PROP_000611,0.0038216194909673224,36.48896711085074,-120.79150270019689,wood,71150.56601063893,2017,711.51,0.01,residential
PROP_000612,0.013336447540743151,36.9434608426706,-119.32778495797616,wood,196461.32847521376,2012,1964.61,0.01,residential
PROP_000613,0.004108053063643388,38.36416802517506,-119.33882183895837,rc,52104.80508880591,1921,521.05,0.01,residential
PROP_000614,0.0018501266995891183,38.43060136644231,-120.4407095601734,rc,232595.8595167511,1972,2325.96,0.01,residential
PROP_000615,0.003367223405741614,35.29702710469557,-119.16164778497397,wood,85367.51120623083,1912,853.68,0.01,residential
PROP_000616,0.006144458834191752,37.30189073847063,-120.9033901836828,wood,58331.19344656961,1980,583.31,0.01,residential
PROP_000617,0.003945813624471933,37.37492592070871,-121.4879438281305,wood,288098.0375021258,2020,2880.98,0.01,residential
PROP_000618,0.004224527531548738,35.55921787590872,-119.90073138624392,wood,197464.7995558344,1906,1974.65,0.01,residential
PROP_000619,0.0062054381765086495,34.557413986889,-118.71658223713334,wood,99590.15157211146,1979,995.9,0.01,residential
PROP_000620,0.017275286672389662,34.18426132128574,-121.39179593248473,wood,519666.7809128222,2014,5196.67,0.01,residential
PROP_000621,0.006640087322111955,37.4980440738813,-120.91760539361633,masonry,114402.48305793991,2002,1144.02,0.01,residential
PROP_000622,0.010496816866353403,36.20364883817608,-120.04703900103615,wood,166989.4873098038,1947,1669.89,0.01,residential
PROP_000623,0.003163479375731646,38.43493076272717,-119.23216593795436,rc,201819.8522929125,1912,2018.2,0.01,residential
PROP_000624,0.002983253123010412,36.09238055287144,-121.25068238578986,wood,99137.91621038863,2011,991.38,0.01,residential
PROP_000625,0.0022437426459178005,38.40062640583229,-120.3933429694751,rc,237259.328437671,2011,2372.59,0.01,residential
PROP_000626,0.006789744475570542,35.85209200987327,-119.40818775823632,wood,106216.85893960168,1970,1062.17,0.01,residential
PROP_000627,0.0026862005861557144,37.57156967751988,-120.4596790164622,masonry,117088.96883790373,2018,1170.89,0.01,residential
PROP_000628,0.013935213670603913,34.38168672540324,-120.9712580226682,wood,484132.5984139069,1900,4841.33,0.01,residential
PROP_000629,0.0034878248822325384,36.49957769561994,-120.95261168328956,wood,70794.11522880301,1974,707.94,0.01,residential
PROP_000630,0.002669284470497833,37.60926904143576,-120.35186339663802,masonry,23618.267430376025,1904,236.18,0.01,residential
PROP_000631,0.0030426897470712485,38.1611575024895,-120.15763219054352,masonry,590514.5745406321,2013,5905.15,0.01,residential
PROP_000632,0.006139245559151453,37.70162390777844,-119.08691963011516,masonry,1251010.7244142978,1982,12510.11,0.01,residential
PROP_000633,0.002932499749579683,34.166368272405286,-119.70169322800962,wood,117687.0883582106,2010,1176.87,0.01,residential
PROP_000634,0.005378137197619381,35.677160535880304,-119.5668745273566,wood,34562.67313226213,1968,345.63,0.01,residential
PROP_000635,0.003982216698852423,34.21914312541233,-118.74763591969946,wood,126958.15450291478,1910,1269.58,0.01,residential
PROP_000636,0.004775079214910019,34.49177031001551,-120.34683836715728,wood,129446.33078499258,1903,1294.46,0.01,residential
PROP_000637,0.005987929684052356,37.03887532900368,-120.37060767090244,wood,139812.97661459356,1940,1398.13,0.01,residential
PROP_000638,0.006308900791049058,37.20966188340264,-118.91462849036772,wood,66788.72557499315,1989,667.89,0.01,residential
PROP_000639,0.00514987370839829,37.48174307238232,-120.81154835638584,masonry,258758.09652270784,1918,2587.58,0.01,residential
PROP_000640,0.005478361237388825,37.89455446625048,-119.45651731035196,masonry,247608.93367718995,2003,2476.09,0.01,residential
PROP_000641,0.008494038710146343,37.3274416081443,-119.38719521298924,wood,49240.685614958384,1928,492.41,0.01,residential
PROP_000642,0.007168216929017949,37.60392216447985,-121.22619360715277,masonry,284747.29604007426,1960,2847.47,0.01,residential
PROP_000643,0.003949061513761727,34.220336694204754,-120.18895206405796,wood,840832.6968352876,1924,8408.33,0.01,residential
PROP_000644,0.005383992434371071,35.05540817698584,-120.93842508029964,wood,186757.87409776505,1956,1867.58,0.01,residential
PROP_000645,0.0032672855635782426,36.79853998018861,-120.98094923615304,wood,124261.04959479316,1954,1242.61,0.01,residential
PROP_000646,0.002420879146489217,37.86156387081171,-120.20128129070396,masonry,145276.98323965602,1900,1452.77,0.01,residential
PROP_000647,0.006168014357565853,34.02025056222847,-120.68959681897742,wood,266253.8387054392,1968,2662.54,0.01,residential
PROP_000648,0.006742190261529726,36.31583203952357,-119.27103074664755,wood,40760.25386456886,1995,407.6,0.01,residential
PROP_000649,0.009821534436536439,37.04779329713979,-118.95870630410666,wood,185630.341221402,2013,1856.3,0.01,residential
PROP_000650,0.006462117725216216,34.13323280107876,-119.25238230519258,wood,119089.29161521456,1940,1190.89,0.01,residential
PROP_000651,0.0033951940247008284,35.80610000899024,-120.75511355665934,wood,713729.9941622864,2006,7137.3,0.01,residential
PROP_000652,0.002283443040620899,38.03035696622664,-120.73242369767188,masonry,141585.89064733265,2006,1415.86,0.01,residential
PROP_000653,0.0048583648185920895,37.02225763985136,-120.78676061967109,wood,618041.0071781259,2019,6180.41,0.01,residential
PROP_000654,0.005716276197294539,35.06946263512269,-121.12189333104254,wood,67306.18691369318,1945,673.06,0.01,residential
PROP_000655,0.002401961096207961,37.8375150833436,-118.8573645693096,masonry,260356.5543550089,2002,2603.57,0.01,residential
PROP_000656,0.00480121996490578,35.56614140534281,-120.3742661651602,wood,210138.09966848887,1968,2101.38,0.01,residential
PROP_000657,0.003612397007462101,37.840051020148266,-120.87086947127156,masonry,81207.44439657185,1907,812.07,0.01,residential
PROP_000658,0.003731736746157905,35.345246430035075,-119.12932105857692,wood,187571.78260907007,1932,1875.72,0.01,residential
PROP_000659,0.006628394526705513,36.65644112897417,-120.3822531525582,wood,429344.5702014465,1981,4293.45,0.01,residential
PROP_000660,0.0028288688138886444,35.786230304865256,-121.40167292889294,wood,125613.70415401562,1919,1256.14,0.01,residential
PROP_000661,0.004399848471463663,35.236712728397805,-121.04656360330104,wood,42042.23051967598,1952,420.42,0.01,residential
PROP_000662,0.0041349662330278794,37.98950902977341,-119.71009904700271,masonry,160484.03381535958,1993,1604.84,0.01,residential
PROP_000663,0.007761739518610782,34.84417156872771,-119.30786523231916,wood,79067.84213806255,1918,790.68,0.01,residential
PROP_000664,0.012002025928777542,34.38165216056093,-120.9093837122316,wood,123763.4360983034,1960,1237.63,0.01,residential
PROP_000665,0.004735732127502003,35.538671223455474,-118.9312923500548,wood,152471.0139114821,1925,1524.71,0.01,residential
PROP_000666,0.007114125861462277,37.229376164387055,-119.11720806385394,wood,41584.31064637813,1964,415.84,0.01,residential
PROP_000667,0.006549563154863089,37.63344222689327,-119.12453388862896,masonry,44688.58275134026,1929,446.89,0.01,residential
PROP_000668,0.0012766667992728568,38.494345165300444,-120.8625487889622,rc,239343.12443485935,2016,2393.43,0.01,residential
PROP_000669,0.004029504228375093,35.33362925655024,-121.35849923177985,wood,107132.86188843964,1909,1071.33,0.01,residential
PROP_000670,0.00663006717813465,35.83573878009077,-119.07121408944876,wood,20914.636974536046,2016,209.15,0.01,residential
PROP_000671,0.008300845230914922,34.61569575113332,-120.643759359532,wood,304941.49858880654,1995,3049.41,0.01,residential
PROP_000672,0.005541046146371751,36.58692368330365,-119.76703413271412,wood,202378.6657000336,2003,2023.79,0.01,residential
PROP_000673,0.00287825000013229,38.48911016768313,-119.37209272563796,rc,91940.7972529466,2003,919.41,0.01,residential
PROP_000674,0.00391008069086675,37.15396454554296,-121.14077887616888,wood,56757.08827984274,1922,567.57,0.01,residential
PROP_000675,0.012820653082805547,36.678457781860175,-119.31365260734668,wood,317631.2243767503,2012,3176.31,0.01,residential
PROP_000676,0.004882759883164753,35.76566091814807,-118.872167914909,wood,215233.87316114144,1971,2152.34,0.01,residential
PROP_000677,0.009669837794651687,38.118844421285,-119.46055009591004,masonry,1094799.5292345667,2016,10948.0,0.01,residential
PROP_000678,0.025943289147756923,36.23612468258657,-120.26457630425443,wood,227783.4962565855,2006,2277.83,0.01,residential
PROP_000679,0.018392547461752302,34.60465110990878,-119.04530121149524,wood,221940.03527848813,1970,2219.4,0.01,residential
PROP_000680,0.004851850912310236,35.6442030843961,-120.02311863579683,wood,142408.88289757216,1945,1424.09,0.01,residential
PROP_000681,0.004972830951870786,34.30225000981495,-119.41464140211308,wood,312831.7214387227,1914,3128.32,0.01,residential
PROP_000682,0.007264134732481713,34.90890566959952,-119.2025833571959,wood,268355.577281616,1912,2683.56,0.01,residential
PROP_000683,0.005965116591890615,34.079509514499605,-119.40181198724278,wood,443024.3469854456,1947,4430.24,0.01,residential
PROP_000684,0.004187475603722496,36.039759624250735,-120.69400634706516,wood,107252.555615613,1998,1072.53,0.01,residential
PROP_000685,0.0023088854537644003,36.855431192283085,-121.17003707746368,wood,114883.51967415251,1961,1148.84,0.01,residential
PROP_000686,0.0029574484136772796,35.54481608070508,-120.83265211778624,wood,110936.9680136452,1958,1109.37,0.01,residential
PROP_000687,0.0077438487891679526,35.891717971773744,-120.091950176455,wood,306398.3638573593,1929,3063.98,0.01,residential
PROP_000688,0.0034292606152864866,38.316441727800594,-120.08522461757931,rc,539662.6775980185,1968,5396.63,0.01,residential
PROP_000689,0.0037380118829905907,37.38383404708712,-119.8685958219193,masonry,112749.92650006188,1977,1127.5,0.01,residential
PROP_000690,0.008173385897404666,36.43385486625228,-120.3937148548659,wood,115865.00214507204,2018,1158.65,0.01,residential
PROP_000691,0.003202729621976212,35.28043393800321,-119.29670413193992,wood,209245.14351956456,1988,2092.45,0.01,residential
PROP_000692,0.0033614684858345677,38.03648559447848,-118.94316949902782,masonry,133704.9519251838,1973,1337.05,0.01,residential
PROP_000693,0.004962854228436929,35.05793702596297,-120.80916985025748,wood,348586.9313856976,2010,3485.87,0.01,residential
PROP_000694,0.00427801905968902,35.46404228732505,-119.43773499043472,wood,26864.961431071257,1951,268.65,0.01,residential
PROP_000695,0.006058287637493088,38.090791664903264,-119.60167881287389,masonry,84005.3664812628,2013,840.05,0.01,residential
PROP_000696,0.008527804078602227,36.382939248782826,-120.03534660201792,wood,87035.11464640994,1944,870.35,0.01,residential
PROP_000697,0.005597331245586759,37.3404307723809,-120.97211534515236,wood,25430.771346191246,1915,254.31,0.01,residential
PROP_000698,0.012947074275580247,36.65835157373695,-119.27334967596842,wood,75288.99425735834,1950,752.89,0.01,residential
PROP_000699,0.007574216452597255,36.94047644054272,-118.81024640023928,wood,78266.51240754612,1915,782.67,0.01,residential
PROP_000700,0.003354307077244702,35.34722481181672,-119.47885826974588,wood,138567.9747161671,1914,1385.68,0.01,residential
PROP_000701,0.004329429980964661,35.086174277319984,-118.92999200944794,wood,396476.76311294537,2006,3964.77,0.01,residential
PROP_000702,0.0031318979644093963,35.451215562258994,-118.7442812581456,wood,133779.9385113868,1996,1337.8,0.01,residential
PROP_000703,0.005374689981447245,34.6994870383754,-120.51425811213014,wood,71349.7432031142,1926,713.5,0.01,residential
PROP_000704,0.0038105218529346004,37.93441464380864,-119.71297405180626,masonry,155505.49802170982,2001,1555.05,0.01,residential
PROP_000705,0.006430765939861675,35.27461119962551,-120.17298833461338,wood,376750.6708658869,1908,3767.51,0.01,residential
PROP_000706,0.004176858794754248,36.52670227486473,-118.73743950878296,wood,74550.56858869577,1934,745.51,0.01,residential
